IdStart	IdEnd	Length
1116	1115	353.9227405
1117	508	1184.71993
1117	536	620.9701798
1118	1110	13.84334075
1121	505	1331.861725
1121	1123	463.2941857
1122	494	283.9335715
1122	510	208.2407343
1123	1121	463.2941857
1123	1124	2.249305255
1124	518	390.4011465
1124	1123	2.249305256
1125	487	212.2575255
1126	1127	113.2964317
1127	1127	94.17854767
1127	1225	432.5267128
1128	201	405.5149006
1130	205	28.56160177
1131	1132	12.85249389
1132	2148	22.85988829
1133	226	303.5430255
1134	228	101.3612965
1135	1135	285.4329879
1135	1189	942.4396819
1136	849	31.95678148
1138	2413	2.983788946
1139	1006	21.36778042
1142	2490	1.60459637
1143	1054	152.8965977
1143	1143	638.1230493
1143	2149	3066.618241
1143	2560	3434.261042
1144	1160	1.105798435
1145	1145	16.54095947
1145	1353	136.7831843
1145	2215	44.44742824
1146	1397	6.759704854
1147	673	67.30780936
1148	641	7.796686849
1149	772	0.950411869
1150	1312	3.451441952
1151	2339	127.1365548
1152	2443	3.273864304
1153	2511	5.885379071
1154	1153	1.904812255
1155	396	9.120245112
1156	997	9.494763159
1158	2435	13.01839758
1159	2434	3.442632834
1160	2447	10.0475327
1161	679	30.27599251
1162	1161	1.186485266
1163	1032	16.8385589
1164	753	17.83698755
1165	1178	0.316178749
1166	1474	30.18318838
1167	720	12.89697696
1168	584	1875.834278
1169	2384	63.91698015
1170	1852	0.084384046
1172	1360	37.56210627
1175	1148	2.132714867
1176	1165	2.364010674
1177	261	3.819806296
1178	1152	2.536364384
1179	1180	151.1678115
1180	592	285.8052113
1181	240	356.1979456
1181	2143	409.7190083
1182	1181	426.9085303
1182	1182	1160.423552
1182	1183	1412.724964
1182	1184	3017.20599
1182	2143	250.1560684
1183	1183	1225.81024
1183	1184	2969.915929
1184	1182	3020.518534
1184	1184	672.57239
1184	1185	989.2513137
1185	1184	298.5745407
1185	1185	1498.704255
1185	1186	984.2139662
1186	241	0.19527213
1186	1185	984.4738085
1186	1186	1197.040031
1186	1187	942.6613159
1187	1186	940.8127941
1187	1187	35.4884097
1187	1362	2942.186651
1187	2381	886.5430109
1188	242	2.414000873
1189	1190	388.8280355
1190	1191	2085.645483
1191	1191	566.2739329
1191	1192	552.8455522
1191	1362	159.5059706
1192	1191	550.3437863
1192	1192	165.1542175
1192	1193	1111.175605
1193	604	664.1811603
1193	605	1016.26185
1193	1192	815.2689986
1193	1193	360.6635472
1194	603	373.5232939
1194	605	784.5749822
1194	1194	194.0373205
1195	2030	9.722925157
1196	1078	1.4734563
1197	698	25.18826854
1198	1184	278.1233639
1198	1185	4223.37678
1198	1198	957.1731155
1199	1159	7.591127621
1200	635	0.416149098
1201	1104	3.416939816
1202	1202	32.93531176
1203	2209	15.06492024
1204	186	598.8542322
1204	1204	5.197279654
1204	1646	504.3809449
1206	1980	27.17438616
1207	1098	2.935943759
1208	1829	4.078083
1209	2521	81.72284961
1210	1300	446.5292717
1211	671	13.65427784
1214	2367	62.04192886
1215	219	1310.4148
1215	356	850.5029212
1215	1215	308.2147916
1215	1660	699.2404373
1216	974	3.324164394
1217	987	0.723109547
1218	972	8.551587557
1219	2450	38.21565939
1222	606	109.8508775
1222	1222	20.94586751
1223	1223	0.031450901
1223	1676	62.32710277
1223	1836	86.42636982
1224	628	316.365668
1225	1127	1137.735709
1225	1225	625.6741429
1225	2131	1395.392367
1226	572	904.7462182
1226	610	583.1418256
1226	1226	116.5180704
1227	186	1796.452261
1227	1647	59.74694116
1228	2538	4.615751434
1229	723	26.046655
1230	1313	14.2696351
1231	2211	0.173947738
1232	914	12.0359106
1233	234	80.63462244
1234	127	0.518332089
1235	1356	13.22891966
1236	2438	4.762122048
1237	1996	20.95602082
1238	1022	87.17870111
1239	309	7.246258165
1240	891	154.9064036
1241	1241	38.31890581
1241	2081	173.7458613
1241	2509	300.4100509
1242	327	296.5333195
1242	609	10.53620336
1243	399	0.669486079
1244	1931	52.30007444
1248	923	58.51646042
1250	1699	17.77646753
1251	73	24.2903506
1252	1793	7.609233714
1253	466	0.162358503
1254	1851	22.6057155
1255	206	35.46975147
1256	1255	12.73238445
1257	2147	159.6995977
1258	1258	145.3228944
1258	1637	297.1052684
1258	1672	364.0804638
1258	2397	299.8260807
1259	199	178.9160808
1259	219	595.0928743
1260	1261	15.64102195
1261	1640	13.85987505
1262	279	47.37314526
1263	1264	14.66751106
1264	265	35.19092764
1265	598	97.15006319
1266	662	4.64547852
1268	1531	23.43496679
1268	2425	9.935819733
1269	2245	2.137593008
1269	2378	22.77732649
1270	1272	0.147441479
1271	967	1.344807415
1272	947	11.1803032
1273	1277	7.858379307
1274	145	10.13546753
1275	114	3.429963895
1276	1719	8.106583262
1277	2262	3.07344762
1278	276	60.46631447
1278	1278	52.33595006
1279	2221	2.762732157
1280	186	160.4833135
1281	1299	26.16285583
1282	139	83.02160971
1283	1756	42.25641043
1284	1382	154.8048486
1285	490	708.2745762
1286	2441	4.975251779
1287	1080	6.203911333
1288	1064	0.289829712
1290	1295	2.811456677
1292	783	2.88585865
1292	1525	4.296408851
1293	792	17.17033035
1294	1288	5.633368112
1295	1063	5.429688945
1296	1296	7.210876152
1296	2097	13.34180046
1297	462	41.83647684
1298	89	3.096635321
1299	733	53.44654483
1300	1300	251.039511
1300	1314	284.3059842
1300	2321	719.156013
1301	1718	8.990638821
1303	1158	0.868323457
1304	702	3.739833715
1305	1226	1979.528232
1305	1305	248.2128631
1305	2385	2467.384679
1306	1637	126.2572072
1307	1149	3.446866273
1308	1308	3.824882006
1308	2390	21.71540212
1309	1310	1.561833386
1310	1362	5892.433845
1311	2332	778.2880768
1312	2372	6.324116689
1313	2540	0.083534759
1314	1311	10.50306628
1314	1314	369.1493244
1315	1315	6.633323528
1315	2402	18.09467848
1316	1377	16.37766155
1317	1685	113.0268272
1318	1318	19.99675862
1318	1772	31.65569567
1322	36	30.22679704
1322	797	56.90425827
1322	1322	37.72688572
1323	307	15.72569528
1323	1323	0.250426702
1324	1338	2.408945409
1325	2557	95.79505771
1326	1671	47.287066
1327	8	17.7241184
1327	1060	8.841304432
1328	2439	1.367125845
1329	1985	17.44334142
1330	1260	58.79955636
1331	1290	4.642631488
1332	853	6.662157609
1333	577	8.504509169
1334	1237	18.1681178
1335	2318	4.23881883
1336	1228	4.553839705
1337	2317	138.0534302
1338	1224	452.8675174
1339	2314	708.6552659
1341	902	23.74586677
1342	1410	11.72621255
1343	1551	7.728880009
1344	181	201.1576296
1344	1344	10.54375716
1344	1818	110.9889562
1344	1845	350.5123072
1345	2516	21.47000577
1346	2012	4.273770086
1347	760	13.72707655
1348	1135	964.3189118
1349	184	172.1937698
1349	550	312.746702
1350	184	239.5350185
1351	1993	3.962614516
1352	2555	76.03640065
1353	1353	50.48744829
1353	2204	0.333031368
1353	2514	120.5939797
1354	2191	105.49688
1355	2501	1.514276045
1356	1877	24.65638889
1357	2507	5.360033665
1358	644	3.331643687
1359	2223	0.870523214
1360	893	4.615368836
1361	1031	275.1134563
1361	1361	847.1426128
1361	2561	1217.882873
1362	1182	12847.93606
1362	1187	2945.119017
1362	1191	162.7764352
1362	1348	34.27309268
1362	1362	2019.157625
1363	1019	179.905753
1364	1364	11.68360929
1364	1751	26.43304038
1364	2175	27.47346189
1365	344	6.976173735
1366	2483	1.3121653
1366	2533	2.131041165
1367	1020	34.5406304
1367	1367	5.022205762
1368	312	0.118858007
1370	1075	5.188248166
1371	1373	39.05400679
1371	1374	10.20752422
1372	413	6.525693686
1372	1374	0.806792212
1373	1371	38.93721583
1373	2121	373.2724689
1374	1371	10.20829144
1374	1372	0.806731591
1375	1398	304.7283253
1375	1562	179.2856186
1376	1755	125.7287824
1377	1028	72.77937446
1378	1436	1.379406081
1379	1592	92.99042523
1380	1379	69.20349768
1381	1380	9.500343661
1382	1580	63.68529205
1383	72	106.557869
1384	72	137.4080366
1385	1495	26.62749853
1386	1785	3.731616277
1387	1386	74.91221656
1388	1887	2.766058685
1389	1486	77.5110847
1390	895	38.89598126
1391	1594	21.53322889
1392	41	10.28508777
1393	106	6.172942342
1395	715	17.0681658
1396	708	3.513105602
1397	391	1.444785225
1398	70	1.776359235
1399	1139	82.13058068
1400	1353	43.16089042
1401	26	15.75045547
1402	1788	19.84083278
1403	1546	16.33035909
1404	946	0.907256508
1405	969	5.151836356
1406	2222	4.181714457
1407	975	0.028813496
1408	976	1.727802793
1409	457	35.68744709
1409	1409	25.1060715
1409	1432	36.83497016
1409	2183	61.05578484
1410	1251	15.82894436
1411	2054	70.10688511
1412	151	52.85962527
1412	1412	26.33400103
1413	19	34.49846114
1414	385	61.57319387
1416	955	24.26717353
1416	1416	11.76787347
1416	2219	84.6148754
1417	954	2.782405209
1418	2216	0.96822741
1419	994	1.976016735
1420	37	10.72840965
1420	1421	18.42084305
1421	1420	18.42084305
1421	1421	52.02367791
1422	34	81.16675277
1423	1422	78.29774987
1424	561	297.3054209
1425	2202	260.8293243
1426	1427	7.391889611
1427	786	12.08972035
1428	1863	41.1275774
1429	435	24.1428995
1430	454	9.5232579
1431	453	89.7177611
1431	458	51.49194319
1431	459	117.8029909
1431	1431	18.38280934
1432	2246	26.73763257
1433	386	147.2434511
1434	56	16.79397739
1435	272	62.34320089
1436	1452	17.1580216
1437	1437	6.078805566
1437	1864	3.608770977
1438	107	0.468525629
1439	1858	12.10256139
1441	1738	1.418381851
1442	1559	50.1888178
1443	856	31.46471886
1444	1027	23.41861512
1444	1586	24.80599153
1445	1378	52.11636922
1445	1445	15.18073543
1446	1445	65.43804669
1447	1454	5.176898748
1448	1754	66.97508148
1449	1451	6.67067302
1450	1449	6.016508384
1451	128	53.53217148
1452	1376	22.70772793
1452	1582	7.862181592
1454	1448	6.630658361
1455	1591	3.398051747
1456	1592	39.7571832
1457	2327	135.993268
1458	1458	44.03817547
1458	2335	41.11925416
1459	2326	72.1954448
1460	1802	152.7241707
1461	168	19.83450022
1462	1460	120.0891523
1462	1461	201.3664854
1462	1462	23.87325162
1463	876	43.61398792
1464	2120	31.72074472
1465	1464	117.3719924
1466	886	80.97257236
1467	1542	9.410730081
1467	1593	62.83641817
1468	540	933.0226179
1469	2364	219.1734143
1470	178	10.87084588
1471	428	184.8686205
1472	1068	20.66910202
1473	810	19.80270665
1474	726	51.45522904
1475	1869	4.415785964
1476	1281	6.029736779
1477	2001	7.976548989
1478	736	9.313290246
1479	1749	57.63485431
1480	1479	11.03537694
1481	1987	15.66098122
1482	1483	4.327312262
1483	814	29.19467845
1484	296	2.521393002
1485	1598	2.925436602
1486	852	37.97184424
1487	1493	18.16825175
1488	1487	18.38915246
1489	1889	14.41085167
1490	1491	4.305943184
1491	1489	86.06093224
1492	1492	13.78046198
1492	1493	13.44313275
1492	1503	41.15107701
1493	1490	51.058692
1493	1493	15.04831891
1493	1503	9.038813308
1494	1498	75.3730383
1495	1496	25.59838359
1496	2488	3.206562172
1497	2487	11.5451944
1498	1783	16.5314526
1499	1787	65.48015713
1500	1492	12.5336876
1500	1499	6.031431865
1500	1500	8.784055155
1501	1792	4.786284305
1502	854	55.48302134
1502	1500	27.54120595
1502	1502	11.82159278
1503	1502	18.94332341
1503	1503	14.62934704
1503	1777	21.93409773
1504	1503	7.072993486
1504	1504	0.979218542
1506	804	11.85249825
1506	1509	6.733942116
1507	1508	7.321495384
1508	2298	6.991174629
1509	1507	0.410480157
1510	2047	10.63493295
1512	1515	4.236916242
1513	1512	12.52906489
1515	565	27.53294653
1516	1521	9.651777031
1516	2544	4.850819464
1517	1539	15.65632542
1518	1353	51.37238716
1518	2514	171.9663668
1519	1518	21.22907219
1520	423	42.47246396
1521	1516	9.651777031
1521	2403	2.883685249
1522	794	1.024353492
1523	426	1.491556601
1525	790	10.59317796
1525	1292	4.296408851
1526	746	2.690801556
1526	2481	4.548890052
1527	215	71.90725623
1528	784	10.69208784
1529	782	3.192051608
1531	1268	23.43496679
1531	2379	10.34453078
1532	100	6.641465517
1533	1535	9.168860738
1534	117	4.239093254
1535	1532	7.526639737
1536	1537	1.112987402
1537	1534	27.84473946
1538	2101	17.19574326
1539	803	7.261516541
1540	1044	0.960875426
1541	1403	7.968713518
1542	1467	9.42649001
1542	1641	75.45744424
1543	1545	17.01138632
1544	2492	43.93939587
1545	1544	5.936561956
1546	1694	7.798298974
1547	1541	2.329420191
1548	216	8.348799523
1548	1548	7.715011242
1550	2422	8.287350859
1551	323	18.85390499
1552	1552	12.40350985
1552	2170	42.88947481
1553	1553	5.774210493
1553	1945	4.967437631
1554	1941	19.07512259
1555	530	10.85091734
1556	1943	8.016211299
1557	35	4.919327758
1558	885	46.13262151
1559	150	148.6848869
1560	894	38.27057567
1561	2277	34.88750648
1562	897	1.916409631
1562	1562	30.03837687
1562	1563	74.79504473
1563	1398	50.64766193
1563	1562	97.20490218
1563	1563	39.16732322
1564	898	22.02545039
1565	1849	15.42830606
1566	878	66.11338021
1566	1466	155.0804107
1567	1566	30.30132366
1568	1567	100.5945228
1569	1568	55.5659154
1570	1565	79.15156015
1570	1570	68.46380857
1570	1741	27.55755553
1570	1798	193.1358117
1571	1572	2.800912441
1572	1570	6.008772372
1573	1571	14.98417755
1574	1573	15.20257469
1575	2337	1.091048248
1576	1578	15.04879387
1577	1576	4.638920636
1578	1575	10.27140595
1579	1316	9.270312576
1580	369	74.16054395
1580	1437	4.812468869
1581	1580	4.812797877
1581	1581	6.193705506
1582	1452	7.862102836
1582	1586	21.42799502
1583	1642	8.604661867
1584	495	1265.496729
1584	1584	478.677762
1585	1584	10.91440441
1586	1444	24.80623993
1586	1582	21.42778044
1587	1447	15.35951655
1588	440	47.29824955
1589	1588	19.93414709
1590	1455	16.064059
1591	1589	40.93598691
1592	1590	110.9550167
1592	1592	24.44593178
1592	2024	12.57307143
1593	1467	62.85206825
1593	2024	61.70829584
1594	2180	21.28514107
1595	1391	16.66381008
1596	2023	213.071758
1597	998	21.86061574
1598	140	2.512753689
1599	1207	3.674157847
1600	1992	34.02067543
1601	1614	6.989957333
1602	1067	8.059622164
1603	1602	5.311851433
1604	1069	1.912172309
1605	535	4152.079033
1605	1605	26.27357798
1605	2199	323.8542656
1606	1607	93.61908357
1607	2295	48.25835105
1608	417	28.929679
1608	1548	35.99609501
1608	1608	19.51266884
1609	1901	4.094844038
1610	2276	47.41626242
1611	373	7.530120033
1612	1612	0.884386139
1612	2035	13.75965991
1613	749	11.04633663
1614	833	12.47429477
1615	1456	187.1454693
1616	734	21.93105554
1617	2286	199.1030288
1618	1621	2.948529368
1619	1618	5.99662773
1620	1409	169.8947966
1621	367	11.79269499
1622	1632	0.674174176
1623	1024	2.435219915
1624	404	1.670652772
1625	1625	5.577374496
1625	2289	23.04024823
1626	1625	4.469196446
1627	337	1.040847175
1628	173	1.116809372
1629	340	4.174571868
1630	1021	43.96509498
1631	403	2.377580359
1632	630	15.0289501
1633	2288	23.47890085
1634	941	45.77210776
1634	1634	17.93448461
1634	2508	51.21357426
1635	2427	117.1472972
1636	2290	60.33059242
1637	260	135.9708992
1637	352	330.3869311
1637	1258	208.8410019
1637	1637	52.64861558
1637	1732	266.6616062
1638	1365	8.718016931
1639	1672	758.9296809
1639	2397	641.350436
1640	347	153.4231927
1640	1639	243.0577228
1640	1640	32.15733159
1641	379	122.5123785
1641	1542	75.44155529
1642	398	143.9792265
1643	1373	246.4830034
1644	1647	86.21695717
1645	1204	44.82454839
1646	441	145.3611282
1647	1050	115.5420747
1647	1204	733.1970539
1647	1647	14.40924397
1648	157	13.74322513
1649	706	10.6473695
1649	1009	41.8633853
1649	1229	26.93846826
1649	1649	16.38674202
1649	2035	35.98126977
1650	348	28.76066483
1650	1650	8.744531431
1650	1651	18.96454879
1651	1652	224.1773335
1652	351	56.59845556
1652	1258	73.13634488
1652	1652	21.56782095
1652	1672	648.2403148
1652	2192	44.89102105
1653	1654	51.38339945
1654	187	162.098058
1654	1656	388.4179295
1654	2558	431.8747168
1655	1658	93.8830243
1656	1259	191.7922109
1656	1654	392.7658487
1656	1656	26.42043223
1657	2526	114.4130356
1658	1659	193.0403496
1659	1326	58.41099792
1660	219	134.1651569
1660	356	1550.628912
1661	1826	15.03705746
1662	1663	71.08202957
1663	1240	92.64556336
1663	1663	39.42736198
1663	1664	57.46038256
1664	170	17.45374066
1664	1663	51.44731787
1664	1664	148.3350624
1664	2361	96.85176257
1665	171	0.562212778
1665	1037	234.4728292
1665	1664	377.2100352
1666	1834	2.913643146
1667	701	20.29416391
1670	1840	70.54571887
1671	1841	19.69344028
1672	352	374.1920734
1672	353	199.6128397
1672	1258	364.8141732
1672	1672	280.3211823
1672	2192	603.7228088
1673	1354	85.71500501
1674	246	333.5132867
1674	1227	525.2397445
1675	2552	9.938223167
1676	1223	62.32417724
1676	1676	46.12597334
1677	1036	1.749800482
1678	1677	62.66626946
1678	1678	13.86551229
1678	2283	106.7947307
1679	1681	39.33277711
1680	1678	2.029331221
1681	1815	5.155062828
1682	1683	21.10367048
1683	1684	67.3343949
1684	184	314.3156414
1684	1684	44.00661131
1684	2191	362.6520274
1685	1682	20.9896803
1686	162	1.750716081
1687	943	38.09977565
1688	199	239.1113985
1689	320	11.78064213
1689	1689	20.55972352
1689	2094	12.60211628
1689	2193	63.32611842
1690	973	6.09289108
1691	1408	0.295551538
1692	1648	3.470723605
1693	985	3.230337932
1694	2107	4.522422246
1695	2112	1.715151947
1696	2300	10.01907673
1697	2114	5.060833634
1698	2296	38.27128919
1699	2063	9.864882904
1700	1695	1.22463433
1700	1700	3.045620879
1701	1701	5.045089413
1701	2111	16.76603871
1702	1430	40.07420852
1703	1705	17.17460704
1704	1703	39.93993917
1705	1656	273.0341625
1705	2558	1097.674728
1706	1707	10.03908311
1707	1839	57.03742405
1708	1706	13.20230707
1709	1711	11.97672768
1710	1688	39.75712283
1711	1710	42.46395677
1712	219	107.2716141
1712	1709	2.054211207
1712	1712	9.88091117
1713	1713	12.21874997
1713	1729	31.15558508
1714	824	53.17086091
1715	1714	4.307456259
1716	2239	383.7561226
1717	2325	4.780361893
1718	1717	2.695145086
1719	2123	6.438130103
1720	2365	34.72514963
1721	1720	9.886720239
1722	1723	4.035291094
1723	1721	10.35560721
1724	164	24.26028499
1724	1724	8.808832583
1725	2181	45.64414909
1726	1393	1.705533151
1727	315	36.27970175
1728	328	60.78164076
1729	838	32.76026153
1730	1352	9.504326691
1731	1730	0.399860304
1732	263	157.8557451
1733	1650	258.6194562
1733	2195	56.65751753
1734	1762	4.950113223
1735	268	23.23142099
1736	1216	0.61678403
1737	1868	23.96174043
1738	1739	40.90717969
1739	873	21.19851671
1739	1813	97.97337645
1740	848	1.599785502
1741	1565	164.47682
1741	1570	29.59171459
1741	1741	55.73354523
1741	1798	97.11444756
1742	1744	14.84894092
1743	1742	73.84684331
1744	1334	10.88673481
1745	1866	61.99270861
1746	2284	29.6801292
1747	1795	5.800276182
1748	64	90.66371217
1748	631	453.8524725
1749	1478	14.43295385
1750	2351	27.97869771
1751	1751	14.9104727
1751	1752	58.85949566
1751	1907	31.88918351
1751	2174	76.06816697
1752	371	7.651134651
1753	1923	1.176950868
1754	1446	10.19285813
1755	2069	116.0667884
1756	2407	5.32207408
1757	2230	1.592425383
1758	2161	46.77318026
1759	469	28.70697057
1760	95	16.39381534
1761	1735	23.4906338
1762	1025	0.771762802
1763	1620	2.73587061
1764	2259	0.696420807
1765	685	5.207675239
1767	1278	20.70847647
1768	198	0.265907619
1769	305	0.422722634
1770	827	8.661443909
1771	1763	72.790526
1772	1284	277.0826704
1773	1773	12.16370524
1773	1774	79.99360914
1774	1776	57.87683827
1775	1780	6.735896458
1776	1781	9.069004094
1777	1777	3.330967006
1777	1778	12.26814337
1778	1779	14.49132895
1779	1775	0.299778097
1780	384	28.33803375
1781	1504	79.17251753
1783	1727	156.3917533
1783	2489	39.93150972
1784	1385	12.45731053
1785	846	25.62473428
1786	1384	143.1094367
1787	1786	47.43398584
1788	1502	39.58608262
1789	1389	4.708600985
1790	1789	14.08437151
1792	1497	9.19385805
1793	1794	12.47016442
1794	2489	87.63940216
1795	1616	10.80756108
1796	2542	12.91113268
1797	874	32.56720085
1798	870	117.2856747
1798	873	72.54479164
1799	901	11.75453877
1800	1811	43.56724841
1801	1800	11.95330074
1802	398	18.18268259
1802	875	26.30490098
1802	1018	57.27340788
1802	1802	18.43665398
1803	1745	86.7377962
1806	1810	1.983027994
1807	1808	1.010520252
1808	1806	3.235775026
1810	1577	6.280466378
1811	872	31.11131459
1812	1574	1.940446746
1813	900	43.60068904
1815	1816	41.74683046
1816	2274	3.52017959
1817	2383	195.7762288
1818	181	245.601633
1818	1344	35.39111603
1818	1818	70.28093281
1819	111	3.105772525
1820	1825	12.78978621
1821	181	32.3751912
1822	182	20.22822141
1822	1821	28.24790797
1823	169	41.01354386
1823	1823	4.77066225
1824	2115	174.0431972
1825	2281	109.7832018
1826	1686	32.92769519
1827	1038	12.66085264
1827	1823	12.68713602
1827	1827	5.077597709
1828	1827	6.934600342
1829	1818	75.02817092
1830	1344	289.5457947
1830	1822	639.5559993
1831	1832	18.32900545
1832	546	11.56276756
1833	2528	17.10572351
1834	1831	17.98118496
1835	2187	2.639108942
1836	1047	26.99738469
1836	1223	84.1924328
1837	2186	29.53435172
1838	2188	12.01356409
1839	1670	12.81828948
1840	1676	45.46451769
1841	1708	59.60359278
1842	2424	43.51210627
1843	1837	43.52738083
1844	1817	568.1481851
1845	1838	14.44213368
1846	1847	60.95872565
1847	74	45.48718137
1847	1930	277.121772
1848	407	6.337683615
1849	1564	10.11404174
1850	322	3.289819525
1851	1170	3.894405796
1852	1413	34.46356891
1853	1854	22.32880764
1854	918	22.50209645
1854	1855	56.97724877
1855	1254	8.033206623
1856	282	2.362256948
1857	332	8.513261201
1858	1438	186.7747578
1859	2518	40.9207166
1860	2349	50.54572717
1861	374	24.15240894
1862	2055	14.26914494
1863	1862	21.50857232
1864	1027	21.48994194
1864	1581	3.608524292
1865	698	36.56585082
1865	2389	1.872073981
1866	408	4.721124829
1867	1746	146.4417463
1868	869	17.53766349
1869	1747	3.12208676
1870	2256	2.734142143
1871	1004	8.777337399
1872	1870	15.42748284
1873	1874	21.833035
1874	1875	14.90660144
1875	1876	7.027068508
1876	883	2.593686511
1877	55	193.0887461
1877	1877	13.11310374
1877	2356	31.18205223
1878	211	5.5314584
1879	414	6.487035597
1880	213	54.728671
1881	17	2.368004188
1882	1935	123.6450008
1883	1882	34.33419736
1884	2184	15.60998316
1885	1884	12.10641987
1886	1885	15.37784745
1887	1886	22.96571947
1888	1388	41.95937974
1889	1938	83.164064
1890	1892	0.216443983
1891	1999	39.83681813
1892	1341	20.67656352
1893	903	134.0388402
1893	1893	2.608429967
1894	1893	30.61701279
1894	1897	25.3779517
1895	1896	33.57077943
1896	1059	107.9005309
1896	1894	62.50905858
1896	1896	5.970949576
1897	1895	3.057902295
1898	1894	30.5047903
1898	1898	2.709878998
1899	1898	73.39078888
1900	1441	108.1037135
1901	1611	16.01946642
1902	370	10.6021741
1903	2125	8.660322764
1904	1903	29.14313023
1905	357	53.35982222
1906	1010	12.89877356
1907	903	33.7929701
1907	1364	25.36939135
1907	1751	73.08249264
1907	1899	96.79655303
1907	1907	17.87261904
1908	2310	1337.351402
1909	2102	0.798401638
1910	855	79.75092478
1911	1910	7.013560421
1912	880	32.15715444
1913	1801	16.35717591
1914	148	17.2801737
1915	2106	0.443168244
1916	368	1.411132726
1917	1003	11.9845599
1918	62	25.15874795
1919	1473	7.318660088
1920	707	3.101132063
1921	1920	6.155427626
1922	147	2.773223747
1923	1597	17.51219518
1924	1925	0.370205131
1925	812	32.26623617
1926	1924	12.8277768
1927	1488	126.8455421
1928	1927	40.10859521
1929	1937	139.3655971
1930	1929	27.36995147
1930	1930	17.03198146
1930	1934	21.22489458
1931	1846	47.94613661
1932	1244	204.1585813
1932	1716	40.01023039
1932	1932	19.62184301
1933	2406	31.91337321
1934	74	195.6244141
1934	1934	18.12622329
1935	1934	121.7592775
1936	1928	149.5906457
1937	1936	86.57574822
1938	1888	18.64252868
1939	1921	31.57570822
1940	576	4.236412699
1941	764	8.917098325
1942	2534	47.5665782
1943	1147	130.2796798
1944	1556	0.906754242
1945	1944	5.777938643
1946	1553	20.10153693
1947	6	0.315507592
1948	721	8.261617704
1948	1948	5.446824878
1949	744	1.349276679
1950	742	8.854523509
1951	1066	0.277756248
1952	1079	1.160040621
1953	2016	28.54616047
1954	752	35.89071461
1955	2013	8.482753522
1956	1955	13.9576318
1957	1091	7.198981528
1958	2172	0.430536729
1959	757	62.02154991
1960	1959	5.648931143
1961	1960	14.12614822
1962	1529	3.872637743
1963	785	0.679332953
1967	2478	14.1266953
1969	1304	8.789620606
1970	2340	42.48545979
1971	1947	82.4359847
1972	2	3.825605341
1973	2011	5.477240578
1974	1973	12.11188472
1975	1557	7.851319445
1976	421	22.76244974
1977	422	10.97455847
1978	1977	25.66949812
1979	767	11.2181448
1980	1979	15.60490025
1981	1206	73.64833064
1982	1045	12.87494181
1983	1982	15.08303683
1984	2152	1.992059881
1985	1287	13.54918724
1986	863	1.125621449
1987	2116	2.031526594
1988	807	14.92280471
1989	1990	13.08086679
1990	1600	2.858253586
1991	395	13.74923922
1991	1991	20.63331573
1992	1939	2.7555095
1993	59	2.925041127
1994	911	13.67063838
1995	1232	58.07689928
1996	905	73.59861105
1997	809	31.16201013
1998	1751	49.99143011
1999	916	1.372088579
2000	1146	121.3643006
2001	448	33.12769974
2002	324	16.59048392
2003	449	93.18418332
2004	394	8.326596666
2005	1406	1.806137359
2006	1536	0.15490366
2007	2006	4.260122238
2008	712	1.825923273
2009	1848	65.8254901
2010	2009	21.85882725
2010	2010	7.166636235
2011	425	16.63171674
2012	1343	4.66503005
2013	416	22.821934
2014	2160	12.77308179
2015	2014	23.50797598
2016	907	73.2512203
2016	2016	31.00882188
2017	1984	14.40886084
2018	724	7.132767044
2019	1395	2.238712667
2020	1070	1.865143496
2021	2021	263.3493423
2021	2022	16.48841745
2022	1596	59.80259982
2023	364	86.07689478
2024	1592	13.08095549
2024	1593	61.70820203
2025	2113	2.660354107
2026	2156	55.82508504
2027	2050	34.65495725
2028	2027	10.98387986
2029	1533	6.94551565
2030	2007	11.64335905
2031	775	11.37357765
2032	2031	11.1042856
2033	2145	2.355563224
2034	2376	25.63207124
2035	419	32.72916673
2035	1649	41.67015222
2035	2203	13.79569423
2036	939	46.64789105
2037	108	41.24134986
2038	929	94.31829255
2039	2038	0.564477743
2040	2040	54.37798794
2040	2334	32.99697295
2041	2041	24.12576251
2041	2042	77.2143616
2041	2046	48.94554962
2042	2045	150.8334289
2043	2040	384.7821847
2044	1088	372.3592753
2045	2044	91.13900377
2046	413	46.39082519
2047	1513	10.09296653
2048	1608	26.69761024
2049	777	15.09099045
2050	120	13.88866582
2051	439	121.2127679
2052	1428	10.52693835
2053	2052	41.18204972
2054	2224	35.75581299
2055	376	107.7339717
2056	1203	19.34780693
2057	124	28.58191733
2058	2057	8.227591434
2059	1322	38.78312388
2060	2260	4.805171717
2061	1517	8.824466954
2062	804	14.3367141
2062	1700	16.43065004
2063	2213	4.898307087
2064	75	23.67084831
2065	1367	237.5344218
2066	774	0.001077022
2067	2214	28.77205401
2068	801	8.553031421
2069	2070	18.81738438
2070	1051	35.28873845
2071	1538	21.42207185
2074	2071	35.54805963
2075	2103	0.275995076
2076	237	121.9584889
2076	449	0.37101178
2076	2076	13.17669798
2077	2078	134.67762
2078	2078	16.29112844
2078	2079	84.66474728
2079	2081	95.170675
2080	2109	267.0068762
2081	2080	18.64608171
2081	2509	126.6641896
2082	892	1.35278234
2083	2280	63.24176055
2084	465	190.2651836
2085	259	160.6523038
2086	2085	59.71900388
2087	2089	8.692308464
2088	2087	27.61921917
2089	2287	206.5234744
